DSB,repair_mode,location,Cut DSB,Uncut DSB,PD_log2FC_Cut_vs_Uncut,PD_delta_Cut_minus_Uncut,ThreeC_TRANS_log2FC_Cut_vs_Uncut,ThreeC_TRANS_delta_Cut_minus_Uncut,ThreeC_TRANS_HitScore,Freq4C_log2FC_Cut_vs_Uncut,Freq4C_delta_Cut_minus_Uncut,Freq4C_HitScore,chromosome,z_PD,z_3C_TRANS,has_4C_contrast,has_4C_signal,z_4C,weight_4C,Localization_Score,Localization_Rank
ALL,Unknown repair context,chrIV:1410001-1420000,NA,NA,0,0,0,0,0,NA,NA,0,CHRIV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrIV:1420001-1430000,NA,NA,0,0,0,0,0,NA,NA,0.3851203501094092,CHRIV,0,0,FALSE,TRUE,-0.2524761450917852,0.3,-0.07574284352753555,276
ALL,Unknown repair context,chrIV:1480001-1490000,NA,NA,0,0,0,0,0,NA,NA,0.33698030634573306,CHRIV,0,0,FALSE,TRUE,-0.3987810472050143,0.3,-0.11963431416150427,293
ALL,Unknown repair context,chrIV:1490001-1500000,NA,NA,0,0,0,0,0,NA,NA,0.824945295404814,CHRIV,0,0,FALSE,TRUE,1.0842186423972628,0.3,0.3252655927191788,81
ALL,Unknown repair context,chrIV:1500001-1510000,NA,NA,0,0,0,0,0,NA,NA,0,CHRIV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrIV:150001-160000,NA,NA,0,0,0,0,0,NA,NA,0.737417943107221,CHRIV,0,0,FALSE,TRUE,0.818209729464119,0.3,0.24546291883923568,121
ALL,Unknown repair context,chrIV:1510001-1520000,NA,NA,0,0,0,0,0,NA,NA,0.4179431072210066,CHRIV,0,0,FALSE,TRUE,-0.15272280274185618,0.3,-0.045816840822556854,264
ALL,Unknown repair context,chrIV:1520001-1530000,NA,NA,0,0,0,0,0,NA,NA,0.7964989059080962,CHRIV,0,0,FALSE,TRUE,0.997765745693991,0.3,0.29932972370819727,94
ALL,Unknown repair context,chrIV:180001-190000,NA,NA,0,0,0,0,0,NA,NA,0.7527352297592997,CHRIV,0,0,FALSE,TRUE,0.864761289227419,0.3,0.2594283867682257,113
ALL,Unknown repair context,chrIV:260001-270000,NA,NA,0,0,0,0,0,NA,NA,0.7636761487964989,CHRIV,0,0,FALSE,TRUE,0.8980124033440622,0.3,0.26940372100321863,109
ALL,Unknown repair context,chrIV:280001-290000,NA,NA,0,0,0,0,0,NA,NA,0.6980306345733042,CHRIV,0,0,FALSE,TRUE,0.6985057186442043,0.3,0.20955171559326127,138
ALL,Unknown repair context,chrIV:290001-300000,NA,NA,0,0,0,0,0,NA,NA,0,CHRIV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrIV:30001-40000,NA,NA,0,0,0,0,0,NA,NA,0,CHRIV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrIV:340001-350000,NA,NA,0,0,0,0,0,NA,NA,0.5579868708971554,CHRIV,0,0,FALSE,TRUE,0.27289145795117403,0.3,0.08186743738535221,203
ALL,Unknown repair context,chrIV:390001-400000,NA,NA,0,0,0,0,0,NA,NA,0,CHRIV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrIV:400001-410000,NA,NA,0,0,0,0,0,NA,NA,0,CHRIV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrIV:440001-450000,NA,NA,0,0,0,0,0,NA,NA,0.973741794310722,CHRIV,0,0,FALSE,TRUE,1.5364337943836075,0.3,0.4609301383150822,13
ALL,Unknown repair context,chrIV:460001-470000,NA,NA,0,0,0,0,0,NA,NA,0.5317286652078774,CHRIV,0,0,FALSE,TRUE,0.19308878407123073,0.3,0.05792663522136922,214
ALL,Unknown repair context,chrIV:510001-520000,NA,NA,0,0,0,0,0,NA,NA,0.6673960612691466,CHRIV,0,0,FALSE,TRUE,0.605402599117604,0.3,0.18162077973528118,153
ALL,Unknown repair context,chrIV:570001-580000,NA,NA,0,0,0,0,0,NA,NA,0.6761487964989059,CHRIV,0,0,FALSE,TRUE,0.6320034904109183,0.3,0.1896010471232755,148
ALL,Unknown repair context,chrIV:60001-70000,NA,NA,0,0,0,0,0,NA,NA,0,CHRIV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrIV:640001-650000,NA,NA,0,0,0,0,0,NA,NA,0.7855579868708972,CHRIV,0,0,FALSE,TRUE,0.9645146315773482,0.3,0.28935438947320447,99
ALL,Unknown repair context,chrIV:680001-690000,NA,NA,0,0,0,0,0,NA,NA,0.925601750547046,CHRIV,0,0,FALSE,TRUE,1.3901288922703785,0.3,0.41703866768111353,35
ALL,Unknown repair context,chrIV:700001-710000,NA,NA,0,0,0,0,0,NA,NA,0.9803063457330415,CHRIV,0,0,FALSE,TRUE,1.5563844628535932,0.3,0.46691533885607794,10
ALL,Unknown repair context,chrIV:750001-760000,NA,NA,0,0,0,0,0,NA,NA,0,CHRIV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrIV:800001-810000,NA,NA,0,0,0,0,0,NA,NA,0.7352297592997812,CHRIV,0,0,FALSE,TRUE,0.8115595066407905,0.3,0.24346785199223714,122
ALL,Unknown repair context,chrIV:850001-860000,NA,NA,0,0,0,0,0,NA,NA,0.2888402625820569,CHRIV,0,0,FALSE,TRUE,-0.5450859493182434,0.3,-0.163525784795473,311
ALL,Unknown repair context,chrIV:870001-880000,NA,NA,0,0,0,0,0,NA,NA,0.8336980306345733,CHRIV,0,0,FALSE,TRUE,1.110819533690577,0.3,0.3332458601071731,77
ALL,Unknown repair context,chrIV:90001-100000,NA,NA,0,0,0,0,0,NA,NA,0.9824945295404814,CHRIV,0,0,FALSE,TRUE,1.5630346856769222,0.3,0.4689104057030766,9
ALL,Unknown repair context,chrIV:950001-960000,NA,NA,0,0,0,0,0,NA,NA,0.3851203501094092,CHRIV,0,0,FALSE,TRUE,-0.2524761450917852,0.3,-0.07574284352753555,276
ALL,Unknown repair context,chrIV:960001-970000,NA,NA,0,0,0,0,0,NA,NA,0,CHRIV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrIV:980001-990000,NA,NA,0,0,0,0,0,NA,NA,0.6805251641137856,CHRIV,0,0,FALSE,TRUE,0.6453039360575756,0.3,0.1935911808172727,147
ALL,Unknown repair context,chrIV:990001-1000000,NA,NA,0,0,0,0,0,NA,NA,0.5951859956236324,CHRIV,0,0,FALSE,TRUE,0.3859452459477602,0.3,0.11578357378432805,184
ALL,Unknown repair context,chrIX:1-10000,NA,NA,0,0,0,0,0,NA,NA,0,CHRIX,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrIX:10001-20000,NA,NA,0,0,0,0,0,NA,NA,0.4638949671772429,CHRIX,0,0,FALSE,TRUE,-0.013068123451955726,0.3,-0.003920437035586717,245
ALL,Unknown repair context,chrIX:120001-130000,NA,NA,0,0,0,0,0,NA,NA,0.562363238512035,CHRIX,0,0,FALSE,TRUE,0.28619190359783103,0.3,0.08585757107934931,201
ALL,Unknown repair context,chrIX:150001-160000,NA,NA,0,0,0,0,0,NA,NA,0.8512035010940919,CHRIX,0,0,FALSE,TRUE,1.1640213162772062,0.3,0.34920639488316185,69
ALL,Unknown repair context,chrIX:170001-180000,NA,NA,0,0,0,0,0,NA,NA,0.24288840262582057,CHRIX,0,0,FALSE,TRUE,-0.6847406286081441,0.3,-0.20542218858244324,327
ALL,Unknown repair context,chrIX:190001-200000,NA,NA,0,0,0,0,0,NA,NA,0.33698030634573306,CHRIX,0,0,FALSE,TRUE,-0.3987810472050143,0.3,-0.11963431416150427,293
ALL,Unknown repair context,chrIX:200001-210000,NA,NA,0,0,0,0,0,NA,NA,0.5010940919037199,CHRIX,0,0,FALSE,TRUE,0.09998566454463041,0.3,0.02999569936338912,229
ALL,Unknown repair context,chrIX:210001-220000,NA,NA,0,0,0,0,0,NA,NA,0.3238512035010941,CHRIX,0,0,FALSE,TRUE,-0.43868238414498595,0.3,-0.1316047152434958,305
ALL,Unknown repair context,chrIX:220001-230000,NA,NA,0,0,0,0,0,NA,NA,0.5426695842450766,CHRIX,0,0,FALSE,TRUE,0.2263398981878739,0.3,0.06790196945636216,210
ALL,Unknown repair context,chrIX:230001-240000,NA,NA,0,0,0,0,0,NA,NA,0.5601750547045952,CHRIX,0,0,FALSE,TRUE,0.27954168077450253,0.3,0.08386250423235075,202
ALL,Unknown repair context,chrIX:250001-260000,NA,NA,0,0,0,0,0,NA,NA,0.6630196936542669,CHRIX,0,0,FALSE,TRUE,0.5921021534709466,0.3,0.17763064604128398,155
ALL,Unknown repair context,chrIX:30001-40000,NA,NA,0,0,0,0,0,NA,NA,0.2888402625820569,CHRIX,0,0,FALSE,TRUE,-0.5450859493182434,0.3,-0.163525784795473,311
ALL,Unknown repair context,chrIX:320001-330000,NA,NA,0,0,0,0,0,NA,NA,0.949671772428884,CHRIX,0,0,FALSE,TRUE,1.463281343326993,0.3,0.4389844029980979,24
ALL,Unknown repair context,chrIX:360001-370000,NA,NA,0,0,0,0,0,NA,NA,0.8008752735229759,CHRIX,0,0,FALSE,TRUE,1.0110661913406485,0.3,0.3033198574021945,92
ALL,Unknown repair context,chrIX:370001-380000,NA,NA,0,0,0,0,0,NA,NA,0.5032822757111597,CHRIX,0,0,FALSE,TRUE,0.10663588736795891,0.3,0.03199076621038767,223
ALL,Unknown repair context,chrIX:420001-430000,NA,NA,0,0,0,0,0,NA,NA,0.24288840262582057,CHRIX,0,0,FALSE,TRUE,-0.6847406286081441,0.3,-0.20542218858244324,327
ALL,Unknown repair context,chrM:1-10000,NA,NA,0,0,0,0,0,NA,NA,0.2888402625820569,CHRM,0,0,FALSE,TRUE,-0.5450859493182434,0.3,-0.163525784795473,311
ALL,Unknown repair context,chrM:10001-20000,NA,NA,0,0,0,0,0,NA,NA,0.7724288840262582,CHRM,0,0,FALSE,TRUE,0.9246132946373765,0.3,0.2773839883912129,105
ALL,Unknown repair context,chrM:20001-30000,NA,NA,0,0,0,0,0,NA,NA,0.8030634573304157,CHRM,0,0,FALSE,TRUE,1.017716414163977,0.3,0.3053149242491931,91
ALL,Unknown repair context,chrM:30001-40000,NA,NA,0,0,0,0,0,NA,NA,0.47702407002188185,CHRM,0,0,FALSE,TRUE,0.02683321348801593,0.3,0.008049964046404779,238
ALL,Unknown repair context,chrM:40001-50000,NA,NA,0,0,0,0,0,NA,NA,0.2888402625820569,CHRM,0,0,FALSE,TRUE,-0.5450859493182434,0.3,-0.163525784795473,311
ALL,Unknown repair context,chrM:50001-60000,NA,NA,0,0,0,0,0,NA,NA,0.3238512035010941,CHRM,0,0,FALSE,TRUE,-0.43868238414498595,0.3,-0.1316047152434958,305
ALL,Unknown repair context,chrM:60001-70000,NA,NA,0,0,0,0,0,NA,NA,0.2888402625820569,CHRM,0,0,FALSE,TRUE,-0.5450859493182434,0.3,-0.163525784795473,311
ALL,Unknown repair context,chrM:70001-80000,NA,NA,0,0,0,0,0,NA,NA,0.9934354485776805,CHRM,0,0,FALSE,TRUE,1.5962857997935649,0.3,0.47888573993806943,4
ALL,Unknown repair context,chrV:1-10000,NA,NA,0,0,0,0,0,NA,NA,0.5251641137855579,CHRV,0,0,FALSE,TRUE,0.1731381156012449,0.3,0.05194143468037347,217
ALL,Unknown repair context,chrV:110001-120000,NA,NA,0,0,0,0,0,NA,NA,0.9978118161925602,CHRV,0,0,FALSE,TRUE,1.6095862454402223,0.3,0.4828758736320667,2
ALL,Unknown repair context,chrV:160001-170000,NA,NA,0,0,0,0,0,NA,NA,0.5032822757111597,CHRV,0,0,FALSE,TRUE,0.10663588736795891,0.3,0.03199076621038767,223
ALL,Unknown repair context,chrV:170001-180000,NA,NA,0,0,0,0,0,NA,NA,0.6914660831509847,CHRV,0,0,FALSE,TRUE,0.6785550501742185,0.3,0.20356651505226553,142
ALL,Unknown repair context,chrV:200001-210000,NA,NA,0,0,0,0,0,NA,NA,0.8293216630196937,CHRV,0,0,FALSE,TRUE,1.0975190880439203,0.3,0.3292557264131761,79
ALL,Unknown repair context,chrV:210001-220000,NA,NA,0,0,0,0,0,NA,NA,0.6564551422319475,CHRV,0,0,FALSE,TRUE,0.5721514850009608,0.3,0.17164544550028824,157
ALL,Unknown repair context,chrV:240001-250000,NA,NA,0,0,0,0,0,NA,NA,0,CHRV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrV:290001-300000,NA,NA,0,0,0,0,0,NA,NA,0.9518599562363238,CHRV,0,0,FALSE,TRUE,1.4699315661503214,0.3,0.4409794698450964,23
ALL,Unknown repair context,chrV:300001-310000,NA,NA,0,0,0,0,0,NA,NA,0.7024070021881839,CHRV,0,0,FALSE,TRUE,0.7118061642908616,0.3,0.21354184928725847,136
ALL,Unknown repair context,chrV:310001-320000,NA,NA,0,0,0,0,0,NA,NA,0.33698030634573306,CHRV,0,0,FALSE,TRUE,-0.3987810472050143,0.3,-0.11963431416150427,293
ALL,Unknown repair context,chrV:320001-330000,NA,NA,0,0,0,0,0,NA,NA,1,CHRV,0,0,FALSE,TRUE,1.6162364682635508,0.3,0.4848709404790652,1
ALL,Unknown repair context,chrV:340001-350000,NA,NA,0,0,0,0,0,NA,NA,0.5908096280087527,CHRV,0,0,FALSE,TRUE,0.37264480030110286,0.3,0.11179344009033086,187
ALL,Unknown repair context,chrV:350001-360000,NA,NA,0,0,0,0,0,NA,NA,0,CHRV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrV:430001-440000,NA,NA,0,0,0,0,0,NA,NA,0,CHRV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrV:440001-450000,NA,NA,0,0,0,0,0,NA,NA,0.6170678336980306,CHRV,0,0,FALSE,TRUE,0.45244747418104614,0.3,0.13573424225431382,176
ALL,Unknown repair context,chrV:450001-460000,NA,NA,0,0,0,0,0,NA,NA,0.8140043763676149,CHRV,0,0,FALSE,TRUE,1.0509675282806201,0.3,0.315290258484186,86
ALL,Unknown repair context,chrV:490001-500000,NA,NA,0,0,0,0,0,NA,NA,0,CHRV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrV:500001-510000,NA,NA,0,0,0,0,0,NA,NA,0.4442013129102845,CHRV,0,0,FALSE,TRUE,-0.07292012886191304,0.3,-0.02187603865857391,255
ALL,Unknown repair context,chrV:520001-530000,NA,NA,0,0,0,0,0,NA,NA,0.9102844638949672,CHRV,0,0,FALSE,TRUE,1.3435773325070783,0.3,0.40307319975212347,42
ALL,Unknown repair context,chrV:530001-540000,NA,NA,0,0,0,0,0,NA,NA,0.7199124726477024,CHRV,0,0,FALSE,TRUE,0.7650079468774903,0.3,0.22950238406324708,129
ALL,Unknown repair context,chrV:550001-560000,NA,NA,0,0,0,0,0,NA,NA,0,CHRV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrV:570001-580000,NA,NA,0,0,0,0,0,NA,NA,0.6608315098468271,CHRV,0,0,FALSE,TRUE,0.5854519306476181,0.3,0.17563557919428543,156
ALL,Unknown repair context,chrV:60001-70000,NA,NA,0,0,0,0,0,NA,NA,0.9584245076586433,CHRV,0,0,FALSE,TRUE,1.4898822346203073,0.3,0.44696467038609217,20
ALL,Unknown repair context,chrVI:1-10000,NA,NA,0,0,0,0,0,NA,NA,0.5776805251641138,CHRVI,0,0,FALSE,TRUE,0.33274346336113153,0.3,0.09982303900833946,194
ALL,Unknown repair context,chrVI:100001-110000,NA,NA,0,0,0,0,0,NA,NA,0,CHRVI,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrVI:10001-20000,NA,NA,0,0,0,0,0,NA,NA,0,CHRVI,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrVI:140001-150000,NA,NA,0,0,0,0,0,NA,NA,0.962800875273523,CHRVI,0,0,FALSE,TRUE,1.5031826802669646,0.3,0.45095480408008937,18
ALL,Unknown repair context,chrVI:210001-220000,NA,NA,0,0,0,0,0,NA,NA,0.5032822757111597,CHRVI,0,0,FALSE,TRUE,0.10663588736795891,0.3,0.03199076621038767,223
ALL,Unknown repair context,chrVI:260001-270000,NA,NA,0,0,0,0,0,NA,NA,0,CHRVI,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrVI:30001-40000,NA,NA,0,0,0,0,0,NA,NA,0.5164113785557987,CHRVI,0,0,FALSE,TRUE,0.14653722430793056,0.3,0.043961167292379165,222
ALL,Unknown repair context,chrVI:50001-60000,NA,NA,0,0,0,0,0,NA,NA,0.5536105032822757,CHRVI,0,0,FALSE,TRUE,0.2595910123045167,0.3,0.07787730369135501,204
ALL,Unknown repair context,chrVII:1-10000,NA,NA,0,0,0,0,0,NA,NA,0.5754923413566739,CHRVII,0,0,FALSE,TRUE,0.3260932405378027,0.3,0.0978279721613408,195
ALL,Unknown repair context,chrVII:1010001-1020000,NA,NA,0,0,0,0,0,NA,NA,0.5382932166301969,CHRVII,0,0,FALSE,TRUE,0.21303945254121656,0.3,0.06391183576236496,212
ALL,Unknown repair context,chrVII:1030001-1040000,NA,NA,0,0,0,0,0,NA,NA,0.24288840262582057,CHRVII,0,0,FALSE,TRUE,-0.6847406286081441,0.3,-0.20542218858244324,327
ALL,Unknown repair context,chrVII:1070001-1080000,NA,NA,0,0,0,0,0,NA,NA,0,CHRVII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrVII:1080001-1090000,NA,NA,0,0,0,0,0,NA,NA,0.7483588621444202,CHRVII,0,0,FALSE,TRUE,0.851460843580762,0.3,0.25543825307422857,116
ALL,Unknown repair context,chrVII:130001-140000,NA,NA,0,0,0,0,0,NA,NA,0.7089715536105032,CHRVII,0,0,FALSE,TRUE,0.7317568327608471,0.3,0.21952704982825413,134
ALL,Unknown repair context,chrVII:180001-190000,NA,NA,0,0,0,0,0,NA,NA,0.4682713347921225,CHRVII,0,0,FALSE,TRUE,2.3232219470143738e-4,0.3,6.969665841043122e-5,244
ALL,Unknown repair context,chrVII:200001-210000,NA,NA,0,0,0,0,0,NA,NA,0.8862144420131292,CHRVII,0,0,FALSE,TRUE,1.2704248814504637,0.3,0.3811274644351391,53
ALL,Unknown repair context,chrVII:210001-220000,NA,NA,0,0,0,0,0,NA,NA,0,CHRVII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrVII:320001-330000,NA,NA,0,0,0,0,0,NA,NA,0,CHRVII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrVII:360001-370000,NA,NA,0,0,0,0,0,NA,NA,0.42669584245076586,CHRVII,0,0,FALSE,TRUE,-0.12612191144854187,0.3,-0.03783657343456256,261
ALL,Unknown repair context,chrVII:380001-390000,NA,NA,0,0,0,0,0,NA,NA,0.838074398249453,CHRVII,0,0,FALSE,TRUE,1.1241199793372345,0.3,0.33723599380117036,74
ALL,Unknown repair context,chrVII:400001-410000,NA,NA,0,0,0,0,0,NA,NA,0.24288840262582057,CHRVII,0,0,FALSE,TRUE,-0.6847406286081441,0.3,-0.20542218858244324,327
ALL,Unknown repair context,chrVII:40001-50000,NA,NA,0,0,0,0,0,NA,NA,0,CHRVII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrVII:450001-460000,NA,NA,0,0,0,0,0,NA,NA,0,CHRVII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrVII:460001-470000,NA,NA,0,0,0,0,0,NA,NA,0.612691466083151,CHRVII,0,0,FALSE,TRUE,0.4391470285343888,0.3,0.13174410856031663,178
ALL,Unknown repair context,chrVII:500001-510000,NA,NA,0,0,0,0,0,NA,NA,0.7111597374179431,CHRVII,0,0,FALSE,TRUE,0.738407055584176,0.3,0.2215221166752528,133
ALL,Unknown repair context,chrVII:530001-540000,NA,NA,0,0,0,0,0,NA,NA,0.24288840262582057,CHRVII,0,0,FALSE,TRUE,-0.6847406286081441,0.3,-0.20542218858244324,327
ALL,Unknown repair context,chrVII:540001-550000,NA,NA,0,0,0,0,0,NA,NA,0,CHRVII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrVII:560001-570000,NA,NA,0,0,0,0,0,NA,NA,0.8687089715536105,CHRVII,0,0,FALSE,TRUE,1.2172230988638348,0.3,0.36516692965915043,61
ALL,Unknown repair context,chrVII:570001-580000,NA,NA,0,0,0,0,0,NA,NA,0.7921225382932167,CHRVII,0,0,FALSE,TRUE,0.984465300047334,0.3,0.2953395900142002,96
ALL,Unknown repair context,chrVII:580001-590000,NA,NA,0,0,0,0,0,NA,NA,0.3851203501094092,CHRVII,0,0,FALSE,TRUE,-0.2524761450917852,0.3,-0.07574284352753555,276
ALL,Unknown repair context,chrVII:620001-630000,NA,NA,0,0,0,0,0,NA,NA,0.3238512035010941,CHRVII,0,0,FALSE,TRUE,-0.43868238414498595,0.3,-0.1316047152434958,305
ALL,Unknown repair context,chrVII:640001-650000,NA,NA,0,0,0,0,0,NA,NA,0.43326039387308535,CHRVII,0,0,FALSE,TRUE,-0.10617124297855604,0.3,-0.031851372893566814,256
ALL,Unknown repair context,chrVII:650001-660000,NA,NA,0,0,0,0,0,NA,NA,0.2888402625820569,CHRVII,0,0,FALSE,TRUE,-0.5450859493182434,0.3,-0.163525784795473,311
ALL,Unknown repair context,chrVII:660001-670000,NA,NA,0,0,0,0,0,NA,NA,0.6345733041575492,CHRVII,0,0,FALSE,TRUE,0.5056492567676748,0.3,0.15169477703030243,168
ALL,Unknown repair context,chrVII:680001-690000,NA,NA,0,0,0,0,0,NA,NA,0.7833698030634574,CHRVII,0,0,FALSE,TRUE,0.9578644087540197,0.3,0.2873593226262059,100
ALL,Unknown repair context,chrVII:690001-700000,NA,NA,0,0,0,0,0,NA,NA,0.3851203501094092,CHRVII,0,0,FALSE,TRUE,-0.2524761450917852,0.3,-0.07574284352753555,276
ALL,Unknown repair context,chrVII:700001-710000,NA,NA,0,0,0,0,0,NA,NA,0.9409190371991247,CHRVII,0,0,FALSE,TRUE,1.4366804520336787,0.3,0.4310041356101036,28
ALL,Unknown repair context,chrVII:710001-720000,NA,NA,0,0,0,0,0,NA,NA,0.7024070021881839,CHRVII,0,0,FALSE,TRUE,0.7118061642908616,0.3,0.21354184928725847,136
ALL,Unknown repair context,chrVII:730001-740000,NA,NA,0,0,0,0,0,NA,NA,0.7155361050328227,CHRVII,0,0,FALSE,TRUE,0.751707501230833,0.3,0.22551225036924988,130
ALL,Unknown repair context,chrVII:740001-750000,NA,NA,0,0,0,0,0,NA,NA,0,CHRVII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrVII:750001-760000,NA,NA,0,0,0,0,0,NA,NA,0.8905908096280087,CHRVII,0,0,FALSE,TRUE,1.2837253270971207,0.3,0.3851175981291362,51
ALL,Unknown repair context,chrVII:760001-770000,NA,NA,0,0,0,0,0,NA,NA,0,CHRVII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrVII:770001-780000,NA,NA,0,0,0,0,0,NA,NA,0.9168490153172867,CHRVII,0,0,FALSE,TRUE,1.363528000977064,0.3,0.4090584002931192,39
ALL,Unknown repair context,chrVII:780001-790000,NA,NA,0,0,0,0,0,NA,NA,0.8468271334792122,CHRVII,0,0,FALSE,TRUE,1.1507208706305487,0.3,0.3452162611891646,71
ALL,Unknown repair context,chrVII:790001-800000,NA,NA,0,0,0,0,0,NA,NA,0.9431072210065645,CHRVII,0,0,FALSE,TRUE,1.4433306748570072,0.3,0.43299920245710216,27
ALL,Unknown repair context,chrVII:800001-810000,NA,NA,0,0,0,0,0,NA,NA,0.6652078774617067,CHRVII,0,0,FALSE,TRUE,0.5987523762942751,0.3,0.17962571288828252,154
ALL,Unknown repair context,chrVII:80001-90000,NA,NA,0,0,0,0,0,NA,NA,0,CHRVII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrVII:810001-820000,NA,NA,0,0,0,0,0,NA,NA,0.9606126914660832,CHRVII,0,0,FALSE,TRUE,1.496532457443636,0.3,0.4489597372330908,19
ALL,Unknown repair context,chrVII:820001-830000,NA,NA,0,0,0,0,0,NA,NA,0,CHRVII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrVII:830001-840000,NA,NA,0,0,0,0,0,NA,NA,0.9956236323851203,CHRVII,0,0,FALSE,TRUE,1.6029360226168934,0.3,0.480880806785068,3
ALL,Unknown repair context,chrVII:840001-850000,NA,NA,0,0,0,0,0,NA,NA,0.9299781181619255,CHRVII,0,0,FALSE,TRUE,1.4034293379170355,0.3,0.4210288013751106,33
ALL,Unknown repair context,chrVII:850001-860000,NA,NA,0,0,0,0,0,NA,NA,0.6411378555798687,CHRVII,0,0,FALSE,TRUE,0.5255999252376606,0.3,0.15767997757129817,163
ALL,Unknown repair context,chrVII:860001-870000,NA,NA,0,0,0,0,0,NA,NA,0.3785557986870897,CHRVII,0,0,FALSE,TRUE,-0.272426813561771,0.3,-0.0817280440685313,283
ALL,Unknown repair context,chrVII:880001-890000,NA,NA,0,0,0,0,0,NA,NA,0.6980306345733042,CHRVII,0,0,FALSE,TRUE,0.6985057186442043,0.3,0.20955171559326127,138
ALL,Unknown repair context,chrVII:890001-900000,NA,NA,0,0,0,0,0,NA,NA,0.44638949671772427,CHRVII,0,0,FALSE,TRUE,-0.06626990603858454,0.3,-0.019880971811575363,249
ALL,Unknown repair context,chrVII:930001-940000,NA,NA,0,0,0,0,0,NA,NA,0.9562363238512035,CHRVII,0,0,FALSE,TRUE,1.4832320117969788,0.3,0.44496960353909365,21
ALL,Unknown repair context,chrVII:940001-950000,NA,NA,0,0,0,0,0,NA,NA,0.862144420131291,CHRVII,0,0,FALSE,TRUE,1.197272430393849,0.3,0.35918172911815466,64
ALL,Unknown repair context,chrVII:980001-990000,NA,NA,0,0,0,0,0,NA,NA,0.5798687089715536,CHRVII,0,0,FALSE,TRUE,0.33939368618446003,0.3,0.101818105855338,192
ALL,Unknown repair context,chrVIII:1-10000,NA,NA,0,0,0,0,0,NA,NA,0.6827133479212254,CHRVIII,0,0,FALSE,TRUE,0.6519541588809041,0.3,0.19558624766427124,146
ALL,Unknown repair context,chrVIII:100001-110000,NA,NA,0,0,0,0,0,NA,NA,0.8358862144420132,CHRVIII,0,0,FALSE,TRUE,1.117469756513906,0.3,0.3352409269541718,76
ALL,Unknown repair context,chrVIII:210001-220000,NA,NA,0,0,0,0,0,NA,NA,0.9890590809628009,CHRVIII,0,0,FALSE,TRUE,1.5829853541469079,0.3,0.47489560624407234,6
